filename,true_label,predicted_label
Tomato_Leaf_Mold/36b7fd41-4809-4e41-963e-939510dcf6ec___Crnl_L.Mold 8647.JPG,Tomato_Leaf_Mold,Tomato_Septoria_leaf_spot
Tomato_Leaf_Mold/36bed8e9-0b39-48f9-a8f7-d776469ce245___Crnl_L.Mold 8912.JPG,Tomato_Leaf_Mold,Tomato_Septoria_leaf_spot
Tomato_Leaf_Mold/38ae943e-ebbd-44f9-9d58-ff760f357620___Crnl_L.Mold 6826.JPG,Tomato_Leaf_Mold,Tomato__Tomato_mosaic_virus
Tomato_Septoria_leaf_spot/009ce7ca-77de-4e4e-9f59-bec9162df779___Matt.S_CG 7403.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/0286577f-36c8-4b0d-bbf5-404993cd089d___Matt.S_CG 1422.JPG,Tomato_Septoria_leaf_spot,Tomato__Tomato_mosaic_virus
Tomato_Septoria_leaf_spot/050ab551-f613-4561-9a90-2a6a206e9b43___Matt.S_CG 2787.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/062f056c-5c23-4712-bbe2-f53bae4d7ad5___Matt.S_CG 7534.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/0648ab1f-53de-4c70-9854-10f0794cb30c___Matt.S_CG 7480.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/0650f176-add9-444e-893e-707969054a43___JR_Sept.L.S 2722.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/07e5a836-f1d6-4fc3-8847-09c8f9c368ec___Matt.S_CG 6089.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/0806cabf-f026-43bd-a508-0e8e5a185341___Matt.S_CG 1266.JPG,Tomato_Septoria_leaf_spot,Tomato__Tomato_YellowLeaf__Curl_Virus
Tomato_Septoria_leaf_spot/086f38cc-ea15-4625-aa96-9a74c65f7f7f___Matt.S_CG 6713.JPG,Tomato_Septoria_leaf_spot,Pepper__bell___healthy
Tomato_Septoria_leaf_spot/0a25f893-1b5f-4845-baa1-f68ac03d96ac___Matt.S_CG 7863.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/0a5edec2-e297-4a25-86fc-78f03772c100___JR_Sept.L.S 8468.JPG,Tomato_Septoria_leaf_spot,Tomato_Early_blight
Tomato_Septoria_leaf_spot/0bcb24a9-bf45-4008-b9df-1c729f977b17___Matt.S_CG 7835.JPG,Tomato_Septoria_leaf_spot,Pepper__bell___Bacterial_spot
Tomato_Septoria_leaf_spot/0c48052c-232b-4ea7-b77d-322f5f642612___Matt.S_CG 7724.JPG,Tomato_Septoria_leaf_spot,Tomato_Late_blight
Tomato_Septoria_leaf_spot/0c8fd2f4-9c26-4e6d-90b5-fae10602579c___Matt.S_CG 1072.JPG,Tomato_Septoria_leaf_spot,Tomato_Late_blight
Tomato_Septoria_leaf_spot/0d60ecc0-bb8e-4c07-9ad7-5e78aed53b1c___Matt.S_CG 6645.JPG,Tomato_Septoria_leaf_spot,Pepper__bell___healthy
Tomato_Septoria_leaf_spot/0ebf0c98-aeb9-4630-afa0-0c9a2dc32995___Matt.S_CG 6233.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/0edb366d-1253-4498-a05a-8f666405edc6___Matt.S_CG 7862.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/131407de-62dc-44bf-81c8-b0c4c173df9e___JR_Sept.L.S 2726.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/14c04ba8-7151-4797-8e35-e3732dcab1ca___Matt.S_CG 7529.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/1747b1ad-eb6e-457b-a979-cead92fc123e___Matt.S_CG 7591.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/178dcc84-1b4a-4ca0-babc-3aff38a1d2de___Matt.S_CG 7394.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/17bf427a-314b-438c-a252-be80e496759f___Matt.S_CG 7432.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/181ba21a-dd6f-4f26-b279-6734d3579449___Matt.S_CG 7593.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/18f0fcbe-a99c-4d0d-a7e7-0f3d8f9666c2___Matt.S_CG 2643.JPG,Tomato_Septoria_leaf_spot,Tomato_Early_blight
Tomato_Septoria_leaf_spot/1a10c809-8303-4457-9875-bedd4eb9625b___Matt.S_CG 7777.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/1ab6abd3-f48e-4176-9871-84e611f5b53f___Matt.S_CG 1363.JPG,Tomato_Septoria_leaf_spot,Pepper__bell___healthy
Tomato_Septoria_leaf_spot/1c721799-1ac2-47dd-8bc5-3f9414a34534___Matt.S_CG 7482.JPG,Tomato_Septoria_leaf_spot,Tomato_healthy
Tomato_Septoria_leaf_spot/1d2e1e46-0835-4f07-bebe-edf37ade1a12___Matt.S_CG 6363.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/1dba882a-8d8b-4f5e-a6d4-18f6c58534b3___Matt.S_CG 6782.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/1dbd5efc-4fec-40a2-aca2-d257a7ad823b___Matt.S_CG 2598.JPG,Tomato_Septoria_leaf_spot,Pepper__bell___Bacterial_spot
Tomato_Septoria_leaf_spot/1f11a23b-8dd3-4fc8-82cf-235cfcdaf5b2___Matt.S_CG 2783.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/1f55c2e9-67b2-4377-a426-4932a77c3439___Matt.S_CG 7778.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/2097ad9f-76af-47d8-b6f4-232437ba1f87___Matt.S_CG 1240.JPG,Tomato_Septoria_leaf_spot,Tomato_Bacterial_spot
Tomato_Septoria_leaf_spot/219ee7e9-d5c0-45c9-9a8e-f0e2ccd69171___Matt.S_CG 1578.JPG,Tomato_Septoria_leaf_spot,Tomato__Tomato_mosaic_virus
Tomato_Septoria_leaf_spot/23572403-70ff-4ea4-8eb8-6bae4649af5f___Matt.S_CG 7422.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/2365ce1e-195c-4cf9-a38d-927f0faa489a___JR_Sept.L.S 2725.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/2567c820-aa63-490c-8e47-921b85164728___Matt.S_CG 7447.JPG,Tomato_Septoria_leaf_spot,Tomato_healthy
Tomato_Septoria_leaf_spot/25f7a39f-7fef-4f5d-af4f-cf21934f516a___JR_Sept.L.S 2493.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/2698f5c0-5364-477f-a33d-4e32236a43e3___JR_Sept.L.S 2467.JPG,Tomato_Septoria_leaf_spot,Pepper__bell___Bacterial_spot
Tomato_Septoria_leaf_spot/29e8c2f4-3e72-45d6-be52-b8bec7dca2d8___Matt.S_CG 7421.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/2a2b0821-26eb-4322-a603-1ba569b9de98___JR_Sept.L.S 8513.JPG,Tomato_Septoria_leaf_spot,Tomato__Tomato_mosaic_virus
Tomato_Septoria_leaf_spot/2b45f5a7-e6d1-4750-9e92-bda4c2ca8bf0___Matt.S_CG 7672.JPG,Tomato_Septoria_leaf_spot,Tomato__Target_Spot
Tomato_Septoria_leaf_spot/2b526b63-b759-4187-ab73-ce49ebb07191___JR_Sept.L.S 2681.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/2c26297d-15a5-4afa-b9ee-e56e3032cad5___Matt.S_CG 7489.JPG,Tomato_Septoria_leaf_spot,Tomato_healthy
Tomato_Septoria_leaf_spot/2c51b21d-6890-491a-9fd0-08fd5628f26f___Matt.S_CG 7598.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/2cf6759a-c628-4861-a83d-b009c83682a2___Matt.S_CG 7674.JPG,Tomato_Septoria_leaf_spot,Tomato_healthy
Tomato_Septoria_leaf_spot/2f161206-d4aa-4e2a-a0a5-96213d42198d___JR_Sept.L.S 2589.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/2f4afdee-f957-400f-8515-4ea92173d00d___Matt.S_CG 0667.JPG,Tomato_Septoria_leaf_spot,Pepper__bell___healthy
Tomato_Septoria_leaf_spot/307cde75-e918-464c-9bfc-74ce97c621b4___Matt.S_CG 7810.JPG,Tomato_Septoria_leaf_spot,Tomato_Leaf_Mold
Tomato_Septoria_leaf_spot/31aa2d68-efd3-4b8a-a320-1ebb2dc7a4dd___Matt.S_CG 7571.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/32cd6444-8f41-47c5-9351-54eb8524abaf___Matt.S_CG 7524.JPG,Tomato_Septoria_leaf_spot,Potato___Early_blight
Tomato_Septoria_leaf_spot/347c2ba2-84c7-4e59-9bee-cfbf532f9c27___Matt.S_CG 6699.JPG,Tomato_Septoria_leaf_spot,Pepper__bell___healthy
Tomato_Septoria_leaf_spot/351f1c94-36f5-44a6-9cc2-0766e8db5cfd___Matt.S_CG 1465.JPG,Tomato_Septoria_leaf_spot,Pepper__bell___Bacterial_spot
Tomato_Spider_mites_Two_spotted_spider_mite/00bc7858-1dca-4bfb-a828-225f03bd72a5___Com.G_SpM_FL 9455.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/0100e504-f6bc-464a-a181-38262117f30a___Com.G_SpM_FL 1202.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/01027422-5838-4aaf-a517-01ea4e2cb6b9___Com.G_SpM_FL 9256.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/01854aac-d409-4136-b885-3df6943cc349___Com.G_SpM_FL 1374.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0189e941-6286-4aae-bc7a-c87b2d6e0b09___Com.G_SpM_FL 1153.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/01963a97-0507-43a6-ae4a-1afd8e0c4f3e___Com.G_SpM_FL 1217.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0211efc9-5409-43a7-a46b-a87d46f23fc3___Com.G_SpM_FL 9646.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/02c791ab-ffc3-40d4-9b42-db946eee2413___Com.G_SpM_FL 1640.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0315776d-6d0d-4ae2-b102-4fd0feebaa51___Com.G_SpM_FL 9375.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/03dc4d71-45b6-4845-9f66-3b7aae5375e1___Com.G_SpM_FL 1193.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/03fa54ef-d6cc-40f3-8ae2-469d1ab5b541___Com.G_SpM_FL 9653.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0421a79d-5c62-43e8-a695-ae55f987c27e___Com.G_SpM_FL 1434.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/057ecdbe-a9f1-47ff-8c5e-17ae92ff5670___Com.G_SpM_FL 8427.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_YellowLeaf__Curl_Virus
Tomato_Spider_mites_Two_spotted_spider_mite/05a76480-4ffe-476f-a101-fdadd8b3fbcf___Com.G_SpM_FL 9329.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/05d67c02-8fb8-40dd-bbbe-efdc9837dced___Com.G_SpM_FL 1598.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/06c29099-98e3-46ae-88f9-7160c74dafea___Com.G_SpM_FL 9427.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/06e43f45-f56b-4979-b4a3-10eafeaddf3e___Com.G_SpM_FL 9534.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/072a0bb6-de84-4200-8393-9e5b28868a23___Com.G_SpM_FL 1412.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/07843665-3d98-4371-873a-21b4bbe30a9d___Com.G_SpM_FL 8458.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/0792af40-147c-400a-84e6-a0eeb25ac381___Com.G_SpM_FL 9381.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/0794d252-5524-49d2-9871-011677db2698___Com.G_SpM_FL 8571.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/079c26a2-0862-4062-aa4b-53a5af52350f___Com.G_SpM_FL 1497.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/07a04ca5-a3f3-43c7-b035-95eccd5ca39e___Com.G_SpM_FL 1401.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/08261e43-0fe0-42bd-9c15-3dca406ba0bf___Com.G_SpM_FL 1359.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/08672d79-7f11-4900-9e12-aad35778f463___Com.G_SpM_FL 8753.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/087cd727-92d4-4c49-a069-26b3563037e4___Com.G_SpM_FL 9573.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/0889ce0b-097f-4824-a46e-7ed9a01a4862___Com.G_SpM_FL 1435.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/08ddab1e-8a69-47b2-b0ff-6d53e6315eee___Com.G_SpM_FL 1445.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/08e9a879-8784-4775-aeef-21fbd62dd08e___Com.G_SpM_FL 8513.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/08f0fd0e-d4b1-400d-9df1-2d61d24c95f0___Com.G_SpM_FL 9397.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/09434fa9-0733-4ef5-9cc3-db29d1e3a480___Com.G_SpM_FL 1425.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0956a6ef-18ce-4a82-a9a1-ca41d07ae13f___Com.G_SpM_FL 9371.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/09904a06-b32f-4db4-963f-c8dacfff6b9e___Com.G_SpM_FL 8456.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/0a167675-0317-4105-b885-b707b6ea52cf___Com.G_SpM_FL 9327.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/0a1c03ea-1a2d-449e-bcc4-4a8b62febf88___Com.G_SpM_FL 9433.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/0a246e71-0551-4603-a017-d1dfc4ea06be___Com.G_SpM_FL 1178.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0a2b122a-0f23-4c92-8b7a-21b274dffbe5___Com.G_SpM_FL 9350.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/0a3ec09c-ccf4-49ab-bae2-f82f913aa9c8___Com.G_SpM_FL 9444.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/0a714292-45d6-483a-bbd0-2eab8fe72888___Com.G_SpM_FL 1496.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0a7714a4-530b-49e0-821f-be8d33c588ac___Com.G_SpM_FL 1775.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0ac9558f-1e02-4498-9584-887627587bc0___Com.G_SpM_FL 1148.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0ad80523-3f34-41ae-aec8-e676546ddde5___Com.G_SpM_FL 8489.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/0ade19e4-c48b-4e58-bddf-153d44d48c3e___Com.G_SpM_FL 9449.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/0af13d73-170d-4b37-bddf-51a14e597905___Com.G_SpM_FL 1438.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0b17e71c-fee6-4b5e-9a7d-8ba44d29215f___Com.G_SpM_FL 8549.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/0b437fa8-c1c8-45f4-b608-bdc6f7e09f84___Com.G_SpM_FL 1137.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0b891169-2116-431d-968f-d2a36bb69243___Com.G_SpM_FL 1743.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/0c2e84df-4d41-46f6-9cf9-05aea349ce18___Com.G_SpM_FL 1142.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0d5846df-f761-4d38-b10f-7bdb42b989b7___Com.G_SpM_FL 1484.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0d831ad9-bc2a-4168-bbf2-6030f3f886f2___Com.G_SpM_FL 9419.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/0d956449-8243-4229-b293-124461cc4940___Com.G_SpM_FL 9325.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/0db2da38-8650-461a-a785-814cc442f44d___Com.G_SpM_FL 1378.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0db59779-c927-4b54-a258-73344972746b___Com.G_SpM_FL 1752.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0e05cc2b-1209-4a5a-9ae1-26b3dd13204b___Com.G_SpM_FL 8428.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_YellowLeaf__Curl_Virus
Tomato_Spider_mites_Two_spotted_spider_mite/0e0d9560-41ee-45cf-8bea-8cddfdc04979___Com.G_SpM_FL 1159.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0e20026b-8b12-4c86-bd41-3e10ea0fae44___Com.G_SpM_FL 1668.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0e9318de-e920-4d2c-bb61-5ef0a628d273___Com.G_SpM_FL 9302.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/0f514b75-2c74-4075-b9c7-5d469ab292ba___Com.G_SpM_FL 1205.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0f6a5f32-3d95-4ef1-bc01-ba36f2efb2b4___Com.G_SpM_FL 1661.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/0f94b000-c54f-45c1-b976-22cb57dda0c4___Com.G_SpM_FL 9640.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/1030a8ae-d4f2-4a36-aac9-c5ca40e5ec03___Com.G_SpM_FL 9295.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/105833d3-690a-44fa-abd7-0a8c6245f7b0___Com.G_SpM_FL 1277.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/113fe47e-6d5e-47da-8653-63095a9743c8___Com.G_SpM_FL 9610.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/116999e1-33f4-41bc-a3a3-fbb3332bf143___Com.G_SpM_FL 1603.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/123223d5-ec90-4df4-8a65-e474c88fda19___Com.G_SpM_FL 1664.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/125b13a4-60c6-4334-bee9-a92114a7252d___Com.G_SpM_FL 9590.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/127da090-f2c3-4634-a798-58aeef092d77___Com.G_SpM_FL 1218.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/127e63a5-631d-4d1a-8196-300d38e00069___Com.G_SpM_FL 1590.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/12a4f265-5ed5-4818-be8a-5225f8043446___Com.G_SpM_FL 1554.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/12d44209-1468-475a-abc1-26aed11f2ab5___Com.G_SpM_FL 8759.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/13a2ffdb-0bf0-40e2-96f0-d8ce463a73d8___Com.G_SpM_FL 9300.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/13d29393-08c1-4e17-ba66-b31e4f9c970e___Com.G_SpM_FL 1211.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/13d71bfc-b33a-42ca-962b-3de4bc7faf9c___Com.G_SpM_FL 1346.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/140136da-2b1c-4a29-b984-31e693c10d1c___Com.G_SpM_FL 9442.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/145e34a6-1cd6-4ac0-9091-9fa175effb81___Com.G_SpM_FL 1287.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/149e2f8c-8527-4d6b-b661-a2c1324b1fd0___Com.G_SpM_FL 1634.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/14ad9c80-2dcc-4ed3-85d8-84e5621af8ae___Com.G_SpM_FL 1276.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/14c0db1b-b549-4b15-82ae-9f88fe857365___Com.G_SpM_FL 9650.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Target_Spot
Tomato_Spider_mites_Two_spotted_spider_mite/151b5158-4ae7-42b7-bfa0-fcd68bb2167d___Com.G_SpM_FL 1524.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/15bb3ac6-73b8-4e56-b70b-1bf53fdc6dba___Com.G_SpM_FL 1568.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/15cbb6e3-420d-464c-a2e0-12ffffb68cd2___Com.G_SpM_FL 9328.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato__Tomato_mosaic_virus
Tomato_Spider_mites_Two_spotted_spider_mite/15f6c5bf-d689-4ffd-a27f-821c0517224c___Com.G_SpM_FL 1591.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
Tomato_Spider_mites_Two_spotted_spider_mite/16826b8c-034f-4db2-bd96-db82b5b26c67___Com.G_SpM_FL 1551.JPG,Tomato_Spider_mites_Two_spotted_spider_mite,Tomato_healthy
